,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,New Jersey,,51,33,10,1,1,8,3,0,0,0,0,0,0,0,0
,New York,,639,523,100,2,13,11,8,0,0,0,0,0,0,0,0
,Pennsylvania,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NYUM-TX1 State University of New York Upstate Medical University,All Patient States,,330,308,0,21,11,0,0,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,325,303,0,21,11,0,0,0,0,0,0,0,0,0,0
,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wisconsin,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYVA-TX1 James J. Peters VA Medical Center,All Patient States,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,New York,,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wisconsin,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NYWC-TX1 Westchester Medical Center,All Patient States,,498,395,97,0,0,14,0,0,0,0,0,0,0,0,0
,Connecticut,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,476,376,94,0,0,14,0,0,0,0,0,0,0,0,0
,Pennsylvania,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OHAC-TX1 Akron City Hospital,All Patient States,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OHCC-TX1 The Cleveland Clinic Foundation,All Patient States,,929,573,198,15,19,140,35,2,11,0,0,5,0,1,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arizona,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,California,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,Florida,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hawaii,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0
,Indiana,,14,4,2,0,0,6,2,0,0,0,0,0,0,0,0
,Iowa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
,Michigan,,33,17,5,0,0,10,3,0,0,0,0,0,0,0,0
,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nevada,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
,New York,,30,10,10,0,1,5,7,0,0,0,0,0,0,0,0
,
,North Carolina,,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
,Ohio,,750,498,148,8,16,101,13,2,4,0,0,5,0,1,0
,Pennsylvania,,27,19,8,0,0,3,2,0,0,0,0,0,0,0,0
,State unassigned,,10,2,5,2,0,2,1,0,2,0,0,0,0,0,0
,Tennessee,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0
,Washington,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,31,15,7,0,2,6,3,0,0,0,0,0,0,0,0
OHCH-TX1 Nationwide Children's Hospital,All Patient States,,29,8,1,0,0,16,3,1,0,0,0,0,0,0,0
,Indiana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Ohio,,26,7,1,0,0,14,3,1,0,0,0,0,0,0,0
,West Virginia,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OHCM-TX1 Children's Hospital Medical Center,All Patient States,,67,35,20,5,0,9,1,1,11,0,0,0,0,0,0
,Alabama,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0
,Illinois,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,16,6,6,0,0,4,1,1,1,0,0,0,0,0,0
,Michigan,,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,27,19,5,1,0,4,0,0,1,0,0,0,0,0,0
,Oklahoma,,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0
,South Carolina,,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0
,State unassigned,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Tennessee,,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0
,West Virginia,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OHCO-TX1 University of Toledo Medical Center,All Patient States,,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Michigan,,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OHOU-TX1 Ohio State University Medical Center,All Patient States,,737,587,110,1,20,17,12,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,
,Kentucky,,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Michigan,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,701,558,105,1,20,16,11,0,0,0,0,0,0,0,0
,Pennsylvania,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,14,11,2,0,0,1,0,0,0,0,0,0,0,0,0
OHSE-TX1 St. Elizabeth Health Center,All Patient States,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OHTC-TX1 The Christ Hospital,All Patient States,,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0
OHUC-TX1 University of Cincinnati  Medical Center,All Patient States,,411,302,90,10,13,11,0,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,11,10,1,1,1,0,0,0,0,0,0,0,0,0,0
,Kansas,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,98,81,8,3,3,3,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Michigan,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Nevada,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,288,204,74,6,8,8,0,0,0,0,0,0,0,0,0
,State unassigned,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OHUH-TX1 University Hospitals of Cleveland,All Patient States,,626,517,101,5,8,7,6,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Michigan,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,621,512,101,5,8,7,6,0,0,0,0,0,0,0,0
,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OKBC-TX1 Integris Baptist Medical Center,All Patient States,,378,252,89,0,6,24,13,0,0,0,0,0,0,0,0
,Arkansas,,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0
,North Dakota,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,359,241,85,0,6,24,9,0,0,0,0,0,0,0,0
,Texas,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
OKMD-TX1 OU Medical Center,All Patient States,,119,96,15,1,10,0,0,0,0,0,0,0,0,0,0
,Arkansas,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,111,88,14,1,10,0,0,0,0,0,0,0,0,0,0
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OKSJ-TX1 St John Medical Center,All Patient States,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0
ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,All Patient States,,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0
,Idaho,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oregon,,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Washington,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
ORSV-TX1 Providence St. Vincent Medical Center,All Patient States,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Oregon,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ORUO-TX1 Oregon Health and Science University,All Patient States,,396,312,70,2,12,4,0,0,0,0,0,0,0,0,0
,Hawaii,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Idaho,,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
,Montana,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oregon,,332,264,57,1,9,4,0,0,0,0,0,0,0,0,0
,State unassigned,,13,8,4,0,1,0,0,0,0,0,0,0,0,0,0
,Washington,,41,32,8,1,1,0,0,0,0,0,0,0,0,0,0
ORVA-TX1 VA Portland Health Care System,All Patient States,,186,156,30,0,0,0,0,0,0,0,0,0,0,0,0
,Alaska,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arizona,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,96,84,12,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hawaii,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Idaho,,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Montana,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nevada,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oregon,,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
,Utah,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,Washington,,24,18,6,0,0,0,0,0,0,0,0,0,0,0,0
PAAE-TX1 Albert Einstein Medical Center,All Patient States,,635,587,37,2,15,0,0,0,0,0,0,0,0,0,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,66,60,6,0,1,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,114,113,0,0,1,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,436,404,23,2,12,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAAG-TX1 Allegheny General Hospital,All Patient States,,276,238,16,5,0,20,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Ohio,,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,249,220,10,4,0,17,0,0,0,0,0,0,0,0,0
,Puerto Rico,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,West Virginia,,15,9,6,0,0,1,0,0,0,0,0,0,0,0,0
PACC-TX1 Crozer-Chester Medical Center,All Patient States,,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
PACH-TX1 UPMC Children's Hospital of Pittsburgh,All Patient States,,88,20,21,12,0,7,2,0,49,0,0,0,0,0,0
,Arkansas,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,California,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
,Connecticut,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,5,0,1,1,0,0,0,0,5,0,0,0,0,0,0
,Illinois,,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
,Kentucky,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Massachusetts,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Michigan,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,New Jersey,,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0
,New York,,10,2,2,0,0,2,1,0,3,0,0,0,0,0,0
,North Carolina,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Ohio,,4,1,1,1,0,1,0,0,2,0,0,0,0,0,0
,Pennsylvania,,42,11,13,7,0,4,0,0,21,0,0,0,0,0,0
,
,South Carolina,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,State unassigned,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,Virginia,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,West Virginia,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PACP-TX1 Children's Hospital of Philadelphia,All Patient States,,79,58,7,0,0,10,6,2,0,0,0,0,0,0,0
,Delaware,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0
,New Jersey,,21,15,3,0,0,3,0,0,0,0,0,0,0,0,0
,New York,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0
,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,42,34,3,0,0,4,1,0,0,0,0,0,0,0,0
,South Carolina,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
,Utah,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Virginia,,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0
PAGM-TX1 Geisinger Medical Center,All Patient States,,276,266,10,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,267,257,10,0,0,0,0,0,0,0,0,0,0,0,0
PAHE-TX1 Penn State Milton S Hershey Medical Center,All Patient States,,236,159,77,0,0,9,0,0,0,0,0,0,0,0,0
,New Jersey,,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,229,152,77,0,0,8,0,0,0,0,0,0,0,0,0
,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,All Patient States,,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0
PAHM-TX1 Hahnemann University Hospital,All Patient States,,105,99,6,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,76,72,4,0,0,0,0,0,0,0,0,0,0,0,0
PALH-TX1 The Lankenau Hospital,All Patient States,,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PALV-TX1 Lehigh Valley Hospital,All Patient States,,290,279,0,3,13,0,0,0,0,0,0,0,0,0,0
,
,New Jersey,,20,19,0,0,1,0,0,0,0,0,0,0,0,0,0
,New York,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,261,251,0,3,12,0,0,0,0,0,0,0,0,0,0
PAPH-TX1 UPMC Hamot,All Patient States,,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPT-TX1 University of Pittsburgh Medical Center,All Patient States,,850,716,108,15,28,14,9,0,4,0,0,0,0,0,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0
,Georgia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,11,10,1,0,1,0,0,0,0,0,0,0,0,0,0
,Michigan,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,19,17,1,0,0,1,1,0,0,0,0,0,0,0,0
,North Carolina,,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,Ohio,,47,44,0,3,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,685,580,85,12,21,13,5,0,3,0,0,0,0,0,0
,South Carolina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0
,West Virginia,,60,47,13,0,6,0,1,0,0,0,0,0,0,0,0
,Wyoming,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,All Patient States,,121,117,4,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,102,98,4,0,0,0,0,0,0,0,0,0,0,0,0
PASC-TX1 St. Christopher's Hospital for Children,All Patient States,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,All Patient States,,756,623,108,5,16,19,0,0,0,0,0,0,0,0,0
,Delaware,,36,26,9,0,1,1,0,0,0,0,0,0,0,0,0
,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
,New Jersey,,193,164,25,1,2,4,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,519,426,74,4,12,14,0,0,0,0,0,0,0,0,0
,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,All Patient States,,461,355,11,0,22,10,70,0,0,0,0,0,0,0,0
,Delaware,,15,11,0,0,0,2,4,0,0,0,0,0,0,0,0
,Michigan,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,New Jersey,,74,52,1,0,0,2,20,0,0,0,0,0,0,0,0
,New York,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
,Pennsylvania,,365,290,10,0,22,6,41,0,0,0,0,0,0,0,0
,Tennessee,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Virginia,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,All Patient States,,"1,365","1,171",107,13,32,55,28,2,0,0,0,1,1,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,82,70,5,1,2,4,2,0,0,0,0,0,0,0,0
,District of Columbia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,25,11,9,0,0,4,2,1,0,0,0,0,0,0,0
,Massachusetts,,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0
,New Jersey,,375,325,27,3,8,16,7,0,0,0,0,0,0,0,0
,New York,,42,35,2,1,1,0,4,0,0,0,0,0,0,0,0
,Pennsylvania,,815,711,59,8,18,31,11,1,0,0,0,1,1,0,0
,State unassigned,,11,11,0,0,3,0,0,0,0,0,0,0,0,0,0
,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,All Patient States,,607,566,44,0,0,0,0,0,0,0,0,0,0,0,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delaware,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
,District of Columbia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,85,82,4,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maine,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,
