,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MISJ-TX1 Ascension St. John Hospital,All Types,,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0
MISM-TX1 Mercy Health Saint Mary’s,All Types,,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,All Types,,939,772,88,4,19,71,11,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0
,Adult Status 3,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,398,398,0,0,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Active-Medically urgent,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,379,373,0,4,12,0,0,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,All Types,,155,151,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 4,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
MNCM-TX1 Children's Minnesota,All Types,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MNHC-TX1 Hennepin County Medical Center,All Types,,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,Kidney/Pancreas/Kidney-Pancreas: Active,,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),All Types,,"1,089",870,93,43,45,67,29,7,0,0,0,0,1,0,0
,Liver Status 7 (Inactive),,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Heart Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0
,Adult Status 1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0
,Adult Status 5,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,9,0,0,0,0,0,9,4,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,518,509,0,9,24,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Active-Medically urgent,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,394,360,0,34,21,0,0,0,0,0,0,0,0,0,0
,VCA: Active,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MNUM-TX1 University of Minnesota Medical Center, Fairview",All Types,,"1,055",809,97,88,116,40,33,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Adult Status 2,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 1 to < 20,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,
,Lung/Heart-Lung: Lung Allocation Score >=50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,219,215,0,4,12,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,678,594,0,84,104,0,0,0,0,0,0,0,0,0,0
MOBH-TX1 Barnes-Jewish Hospital,All Types,,848,746,44,2,19,24,14,4,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,383,373,0,0,10,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,384,373,0,2,9,0,0,0,0,0,0,0,0,0,0
MOCG-TX1 Cardinal Glennon Children's Hospital,All Types,,18,5,4,0,0,9,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Heart Status 2,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MOCH-TX1 St. Louis Children's Hospital at Washington University Medical Center,All Types,,23,6,8,0,0,9,4,1,0,0,0,0,0,0,0
,Liver Status 1B,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,"Lung/Heart-Lung: Less Than 12 Years, Priority 1",,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MOCM-TX1 Children's Mercy Hospital,All Types,,62,58,0,0,0,4,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
MODU-TX1 DePaul Health Center,All Types,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MOJM-TX1 St Johns Mercy Medical Center,All Types,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLH-TX1 St Luke's Hospital of Kansas City,All Types,,265,220,31,0,0,15,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 6,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0
MORH-TX1 Research Medical Center,All Types,,138,135,0,0,3,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,68,67,0,0,1,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,70,68,0,0,2,0,0,0,0,0,0,0,0,0,0
MOSL-TX1 SSM Health Saint Louis University Hospital,All Types,,171,139,30,0,2,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,80,79,0,0,1,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,61,60,0,0,1,0,0,0,0,0,0,0,0,0,0
MOUM-TX1 University of Missouri Hospital and Clinics,All Types,,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
MSUM-TX1 University of Mississippi Medical Center,All Types,,945,899,32,0,6,19,0,0,0,0,0,0,0,0,0
,
,Liver Status 7 (Inactive),,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,463,461,0,0,5,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,438,438,0,0,1,0,0,0,0,0,0,0,0,0,0
NCBG-TX1 Wake Forest Baptist Medical Center,All Types,,702,685,0,35,29,11,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,433,429,0,2,14,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,280,256,0,33,15,0,0,0,0,0,0,0,0,0,0
NCCM-TX1 Carolinas Medical Center,All Types,,703,569,108,0,18,24,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,308,301,0,0,8,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,277,268,0,0,10,0,0,0,0,0,0,0,0,0,0
NCDU-TX1 Duke University Hospital,All Types,,711,627,36,5,7,37,10,1,5,1,0,0,0,1,0
,Liver Status 7 (Inactive),,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,
,Heart Status 2,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Adult Status 2,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Intestine Non-urgent,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,Intestine Temporarily inactive,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,360,357,0,2,4,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,275,270,0,3,3,0,0,0,0,0,0,0,0,0,0
,VCA: Active,,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NCEC-TX1 Vidant Medical Center,All Types,,395,376,0,3,18,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,256,249,0,2,5,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,140,127,0,1,13,0,0,0,0,0,0,0,0,0,0
NCMH-TX1 University of North Carolina Hospitals,All Types,,844,773,30,4,14,22,9,1,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 1 to < 20,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,499,490,0,0,11,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,290,283,0,4,3,0,0,0,0,0,0,0,0,0,0
NDMC-TX1 Sanford Bismarck Medical Center,All Types,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
NDSL-TX1 Sanford Medical Center Fargo,All Types,,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
NECH-TX1 Children's Hospital & Medical Center,All Types,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NEUN-TX1 The Nebraska Medical Center,All Types,,304,182,92,11,1,33,1,0,17,0,0,0,0,0,0
,Liver Status 7 (Inactive),,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Intestine Status 1,,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
,Intestine Non-urgent,,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0
,Intestine Temporarily inactive,,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,87,81,0,6,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,106,101,0,5,1,0,0,0,0,0,0,0,0,0,0
NHDH-TX1 Mary Hitchcock Memorial Hospital,All Types,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
NJBI-TX1 Newark Beth Israel Medical Center,All Types,,37,0,0,0,0,26,11,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Adult Status 6,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
