,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
CASH-TX1 Sharp Memorial Hospital,All Patient States,,561,550,0,3,16,11,0,0,0,0,0,0,0,0,0
CASH-TX1 Sharp Memorial Hospital,California,,560,550,0,3,16,10,0,0,0,0,0,0,0,0,0
CASH-TX1 Sharp Memorial Hospital,State unassigned,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CASJ-TX1 Saint Joseph Hospital,All Patient States,,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0
CASJ-TX1 Saint Joseph Hospital,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASJ-TX1 Saint Joseph Hospital,California,,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0
CASM-TX1 University of California Davis Medical Center,All Patient States,,"1,665","1,665",0,0,3,0,0,0,0,0,0,0,0,0,0
CASM-TX1 University of California Davis Medical Center,California,,"1,613","1,613",0,0,3,0,0,0,0,0,0,0,0,0,0
CASM-TX1 University of California Davis Medical Center,Idaho,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASM-TX1 University of California Davis Medical Center,Nevada,,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
CASM-TX1 University of California Davis Medical Center,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,All Patient States,,"2,082","1,834",224,1,9,17,31,5,1,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Arizona,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,California,,"1,998","1,774",206,1,9,10,26,2,1,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Hawaii,,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Idaho,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Montana,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Nevada,,47,32,16,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Oregon,,6,1,1,0,0,3,3,1,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,State unassigned,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Texas,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CASU-TX1 Stanford Health Care,Washington,,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0
CASV-TX1 St. Vincent Medical Center,All Patient States,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASV-TX1 St. Vincent Medical Center,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,All Patient States,,"2,453","1,930",502,21,6,28,21,0,27,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Arizona,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,California,,"2,406","1,915",475,21,6,25,20,0,25,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Florida,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Hawaii,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Nevada,,27,6,19,0,0,1,0,0,1,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Oregon,,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,State unassigned,,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Washington,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CAUC-TX1 University of California at Los Angeles Medical Center,Wyoming,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,All Patient States,,"1,662","1,400",242,1,4,19,32,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,Arizona,,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,California,,"1,635","1,383",232,1,4,16,32,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,Nevada,,20,14,5,0,0,3,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,South Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,State unassigned,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAUH-TX1 Keck Hospital of USC,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,All Patient States,,41,27,4,0,0,11,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,Arkansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,Colorado,,28,22,2,0,0,5,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,Nebraska,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,New Mexico,,8,2,2,0,0,4,0,0,0,0,0,0,0,0,0
COCH-TX1 Children's Hospital Colorado,Wyoming,,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,All Patient States,,128,115,17,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Colorado,,105,93,15,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Kansas,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Kentucky,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Montana,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Nebraska,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,New Mexico,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,South Dakota,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
COPM-TX1 Centura Transplant,Wyoming,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,All Patient States,,411,349,68,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,Arizona,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,Colorado,,395,340,60,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,Montana,,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,Nebraska,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COSL-TX1 Presbyterian/St Luke's Medical Center,Wyoming,,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,All Patient States,,"1,029",849,114,12,24,48,11,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Arkansas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Colorado,,867,732,77,12,21,41,9,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Kansas,,8,4,1,0,0,1,2,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Kentucky,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Montana,,27,26,0,0,1,1,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Nebraska,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Nevada,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,New Mexico,,35,6,26,0,0,3,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,South Dakota,,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Utah,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Wisconsin,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COUC-TX1 University of Colorado Hospital/Health Science Center,Wyoming,,67,58,7,0,2,2,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,All Patient States,,454,389,52,0,0,16,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,Connecticut,,435,371,51,0,0,16,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,Massachusetts,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,New Jersey,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,New York,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTHH-TX1 Hartford Hospital,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,All Patient States,,772,607,133,2,1,43,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Connecticut,,695,538,126,2,1,42,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Massachusetts,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,New Jersey,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,New York,,64,60,3,0,0,1,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Puerto Rico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Rhode Island,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Vermont,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTYN-TX1 Yale New Haven Hospital,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCCH-TX1 Children's National Medical Center,All Patient States,,28,25,0,0,0,3,0,0,0,0,0,0,0,0,0
DCCH-TX1 Children's National Medical Center,District of Columbia,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
DCCH-TX1 Children's National Medical Center,Maryland,,17,15,0,0,0,2,0,0,0,0,0,0,0,0,0
DCCH-TX1 Children's National Medical Center,Virginia,,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,All Patient States,,"1,012",746,241,24,42,0,0,0,16,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Connecticut,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Delaware,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,District of Columbia,,128,93,30,4,4,0,0,0,1,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Florida,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Georgia,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Maryland,,584,458,119,8,21,0,0,0,1,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Massachusetts,,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,New Jersey,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,New York,,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,North Carolina,,6,2,3,1,0,0,0,0,2,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Pennsylvania,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,State unassigned,,4,0,2,2,0,0,0,0,4,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,Virginia,,261,177,76,6,15,0,0,0,6,0,0,0,0,0,0
DCGU-TX1 Medstar Georgetown Transplant Institute,West Virginia,,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,All Patient States,,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Connecticut,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,District of Columbia,,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Maryland,,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,New Jersey,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Pennsylvania,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,South Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCGW-TX1 George Washington University Hospital,Virginia,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWH-TX1 Washington Hospital Center,All Patient States,,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0
DCWH-TX1 Washington Hospital Center,District of Columbia,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
DCWH-TX1 Washington Hospital Center,Maryland,,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0
DCWH-TX1 Washington Hospital Center,Virginia,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,All Patient States,,235,231,0,4,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,California,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,District of Columbia,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Florida,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Georgia,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Hawaii,,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Illinois,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Kentucky,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Louisiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Maryland,,76,74,0,2,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Michigan,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,North Carolina,,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Ohio,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Pennsylvania,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,South Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Texas,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Virginia,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,Washington,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DCWR-TX1 Walter Reed National Military Medical Center at Bethesda,West Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DEAI-TX1 Alfred I duPont Hospital for Children,All Patient States,,17,12,5,0,0,1,0,0,0,0,0,0,0,0,0
DEAI-TX1 Alfred I duPont Hospital for Children,Delaware,,10,8,1,0,0,1,0,0,0,0,0,0,0,0,0
DEAI-TX1 Alfred I duPont Hospital for Children,New Jersey,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DEAI-TX1 Alfred I duPont Hospital for Children,Pennsylvania,,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,All Patient States,,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,Delaware,,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,Maryland,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,New Jersey,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DECC-TX1 Christiana Care Health Services,Pennsylvania,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FLAC-TX1 Johns Hopkins All Children's Hospital,All Patient States,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FLAC-TX1 Johns Hopkins All Children's Hospital,Florida,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FLBC-TX1 Broward Health Medical Center,All Patient States,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
FLBC-TX1 Broward Health Medical Center,Florida,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
FLBF-TX1 Bert Fish Medical Center,All Patient States,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
FLBF-TX1 Bert Fish Medical Center,Florida,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
FLBF-TX1 Bert Fish Medical Center,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,All Patient States,,931,865,57,0,0,10,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,California,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Connecticut,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Delaware,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Florida,,876,815,54,0,0,8,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Georgia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Illinois,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Massachusetts,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Nevada,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,New Jersey,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,New York,,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,North Carolina,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Ohio,,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,State unassigned,,25,24,1,0,0,0,0,0,0,0,0,0,0,0,0
FLCC-TX1 Cleveland Clinic Florida Weston,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,All Patient States,,483,407,63,1,7,9,1,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,Florida,,468,393,63,1,7,8,1,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,Georgia,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,Louisiana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,New Jersey,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,New York,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFH-TX1 AdventHealth Orlando,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLHM-TX1 Halifax Medical Center,All Patient States,,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0
FLHM-TX1 Halifax Medical Center,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLHM-TX1 Halifax Medical Center,Florida,,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
FLHM-TX1 Halifax Medical Center,Georgia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLHM-TX1 Halifax Medical Center,North Carolina,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJD-TX1 Memorial Regional Hospital/Joe DiMaggio Children's Hospital,All Patient States,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
FLJD-TX1 Memorial Regional Hospital/Joe DiMaggio Children's Hospital,Florida,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,All Patient States,,771,614,103,17,18,40,10,0,20,2,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Arkansas,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Connecticut,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,District of Columbia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Florida,,735,582,99,14,18,40,10,0,17,2,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Georgia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Kansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Kentucky,,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Massachusetts,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Michigan,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,New Jersey,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,New York,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,North Carolina,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,Rhode Island,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJM-TX1 Jackson Memorial Hospital University of Miami School of Medicine,State unassigned,,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0
FLLM-TX1 Largo Medical Center,All Patient States,,81,62,19,0,0,4,0,0,0,0,0,0,0,0,0
FLLM-TX1 Largo Medical Center,Florida,,80,61,19,0,0,4,0,0,0,0,0,0,0,0,0
