,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,0,,207,201,0,1,4,0,0,0,0,0,1,0,0,0,0
,1-19,,119,117,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,26,25,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,NA,,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0
TXMH-TX1 Houston Methodist Hospital,All CPRA,,"1,766","1,359",370,10,28,63,19,3,0,0,0,0,0,0,0
,0,,510,506,0,4,11,0,0,0,0,0,0,0,0,0,0
,1-19,,279,278,0,1,2,0,0,0,0,0,0,0,0,0,0
,20-79,,357,356,0,1,7,0,0,0,0,0,0,0,0,0,0
,80-97,,112,111,0,1,3,0,0,0,0,0,0,0,0,0,0
,98-100,,111,108,0,3,5,0,0,0,0,0,0,0,0,0,0
,NA,,445,0,370,0,0,63,19,3,0,0,0,0,0,0,0
TXPL-TX1 Medical City Fort Worth,All CPRA,,146,145,0,0,4,0,0,0,0,0,0,0,0,0,0
,0,,103,102,0,0,2,0,0,0,0,0,0,0,0,0,0
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,22,22,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
TXPM-TX1 Parkland Health and Hospital System,All CPRA,,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
TXRM-TX1 Christus Santa Rosa Hospital Medical Center,All CPRA,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,All CPRA,,733,553,134,0,0,48,20,4,0,0,0,0,0,0,0
,0,,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,195,0,134,0,0,48,20,4,0,0,0,0,0,0,0
TXSW-TX1 Scott and White Memorial Hospital,All CPRA,,221,207,0,5,6,5,0,0,0,0,0,0,0,0,0
,0,,105,100,0,3,2,0,0,0,0,0,0,0,0,0,0
,1-19,,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,37,34,0,1,3,0,0,0,0,0,0,0,0,0,0
,80-97,,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,20,19,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
TXTC-TX1 Texas Children's Hospital,All CPRA,,119,52,21,0,0,46,2,0,0,0,0,0,0,0,0
,0,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,98-100,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,69,0,21,0,0,46,2,0,0,0,0,0,0,0,0
TXTX-TX1 Baylor University Medical Center,All CPRA,,"1,102","1,002",52,1,14,27,15,0,0,0,0,0,0,0,0
,0,,409,405,0,1,3,0,0,0,0,0,0,0,0,0,0
,1-19,,233,229,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,219,216,0,0,3,0,0,0,0,0,0,0,0,0,0
,80-97,,73,72,0,0,2,0,0,0,0,0,0,0,0,0,0
,98-100,,81,80,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,94,0,52,0,0,27,15,0,0,0,0,0,0,0,0
TXTY-TX1 East Texas Medical Center,All CPRA,,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
TXUC-TX1 University Children’s Health,All CPRA,,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0
,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
TXVA-TX1 Michael E. DeBakey VA Medical Center,All CPRA,,396,362,37,0,0,0,0,0,0,0,0,0,0,0,0
,0,,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
TXWH-TX1 Wilford Hall Medical Center,All CPRA,,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0
,0,,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0
UTLD-TX1 Intermountain Medical Center,All CPRA,,425,303,102,0,7,18,0,0,0,0,0,0,0,0,0
,0,,240,233,0,0,7,0,0,0,0,0,0,0,0,0,0
,1-19,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,120,0,102,0,0,18,0,0,0,0,0,0,0,0,0
UTMC-TX1 University of Utah Medical Center,All CPRA,,334,238,59,2,4,32,2,0,0,0,0,0,0,0,0
,0,,172,170,0,0,2,0,0,0,0,0,0,0,0,0,0
,1-19,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,80-97,,15,12,0,2,1,0,0,0,0,0,0,0,0,0,0
,98-100,,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,92,0,59,0,0,32,2,0,0,0,0,0,0,0,0
UTPC-TX1 Primary Children's Hospital,All CPRA,,31,15,7,0,0,9,0,0,0,0,0,0,0,0,0
,0,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,16,0,7,0,0,9,0,0,0,0,0,0,0,0,0
VACH-TX1 Children's Hospital of the King's Daughters,All CPRA,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
VAFH-TX1 Inova Fairfax Hospital,All CPRA,,483,428,0,3,2,42,16,1,0,0,0,0,0,0,0
,0,,331,330,0,2,2,0,0,0,0,0,0,0,0,0,0
,1-19,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,36,35,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,57,0,0,0,0,42,16,1,0,0,0,0,0,0,0
VAHD-TX1 Henrico Doctors' Hospital,All CPRA,,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"VAMC-TX1 VCU Health System Authority, VCUMC",All CPRA,,730,600,90,5,18,35,0,0,0,0,0,0,0,0,0
,0,,501,487,0,3,15,0,0,0,0,0,0,0,0,0,0
,1-19,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,43,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,28,26,0,1,1,0,0,0,0,0,0,0,0,0,0
,98-100,,34,33,0,1,1,0,0,0,0,0,0,0,0,0,0
,NA,,123,0,90,0,0,35,0,0,0,0,0,0,0,0,0
VAMV-TX1 Hunter Holmes McGuire Veterans Administration Medical Center,All CPRA,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,NA,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
VANG-TX1 Sentara Norfolk General Hospital,All CPRA,,456,424,0,3,4,31,0,0,0,0,0,0,0,0,0
,0,,215,214,0,1,2,0,0,0,0,0,0,0,0,0,0
,1-19,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,83,81,0,2,1,0,0,0,0,0,0,0,0,0,0
,
,80-97,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0
VAUV-TX1 University of Virginia Health Sciences Center,All CPRA,,684,560,63,21,23,37,9,0,0,0,0,0,0,0,0
,0,,424,408,0,16,15,0,0,0,0,0,0,0,0,0,0
,1-19,,57,55,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,63,62,0,1,1,0,0,0,0,0,0,0,0,0,0
,80-97,,19,16,0,2,3,0,0,0,0,0,0,0,0,0,0
,98-100,,21,19,0,2,0,0,0,0,0,0,0,0,0,0,0
,NA,,109,0,63,0,0,37,9,0,0,0,0,0,0,0,0
VTMC-TX1 The University of Vermont Medical Center,All CPRA,,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
WACH-TX1 Seattle Children's Hospital,All CPRA,,90,51,18,0,0,13,0,0,10,0,0,0,0,0,0
,0,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,40,0,18,0,0,13,0,0,10,0,0,0,0,0,0
WASH-TX1 Providence Sacred Heart Medical Center & Children's Hospital,All CPRA,,238,212,0,0,3,24,0,0,0,0,0,0,0,0,0
,0,,120,117,0,0,3,0,0,0,0,0,0,0,0,0,0
,1-19,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0
WASM-TX1 Swedish Medical Center,All CPRA,,511,451,47,3,15,0,0,0,0,0,0,0,0,0,0
,0,,341,328,0,3,12,0,0,0,0,0,0,0,0,0,0
,1-19,,25,24,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,55,53,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0
WAUW-TX1 University of Washington Medical Center,All CPRA,,691,481,129,0,22,36,29,0,2,0,0,0,0,0,0
,0,,355,339,0,0,17,0,0,0,0,0,0,0,0,0,0
,1-19,,46,44,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,54,51,0,0,3,0,0,0,0,0,0,0,0,0,0
,
,80-97,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,195,0,129,0,0,36,29,0,2,0,0,0,0,0,0
WAVM-TX1 Virginia Mason Medical Center,All CPRA,,286,274,0,2,10,0,0,0,0,0,0,0,0,0,0
,0,,201,193,0,1,7,0,0,0,0,0,0,0,0,0,0
,1-19,,15,14,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,39,36,0,1,2,0,0,0,0,0,0,0,0,0,0
,80-97,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
WICH-TX1 Children's Hospital of Wisconsin,All CPRA,,36,17,9,0,0,11,0,0,0,0,0,0,0,0,0
,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,19,0,9,0,0,11,0,0,0,0,0,0,0,0,0
WISE-TX1 Froedtert Memorial Lutheran Hospital,All CPRA,,552,429,107,0,7,23,4,0,0,0,0,0,0,0,0
,0,,166,165,0,0,5,0,0,0,0,0,0,0,0,0,0
,1-19,,107,107,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,134,0,107,0,0,23,4,0,0,0,0,0,0,0,0
WISL-TX1 Aurora St. Luke's Medical Center,All CPRA,,247,164,71,0,6,19,0,0,0,0,0,0,0,0,0
,0,,84,82,0,0,2,0,0,0,0,0,0,0,0,0,0
,1-19,,36,34,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,39,37,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,90,0,71,0,0,19,0,0,0,0,0,0,0,0,0
WIUW-TX1 University of Wisconsin Hospital and Clinics,All CPRA,,848,736,84,14,19,9,2,0,0,0,0,0,0,0,0
,0,,543,528,0,5,11,0,0,0,0,0,0,0,0,0,0
,1-19,,31,29,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,91,87,0,2,2,0,0,0,0,0,0,0,0,0,0
,80-97,,61,54,0,7,1,0,0,0,0,0,0,0,0,0,0
,98-100,,38,38,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,95,0,84,0,0,9,2,0,0,0,0,0,0,0,0
WVCA-TX1 Charleston Area Medical Center,All CPRA,,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
WVWU-TX1 West Virginia University Hospitals Inc.,All CPRA,,42,41,0,0,0,1,0,0,0,0,0,0,0,0,0
,0,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
